4.859816000000000145e+02,-4.705999999999876948e-03
4.869458999999999946e+02,-5.546000000000050889e-03
4.879100999999999999e+02,-6.061000000000094090e-03
4.888743999999999801e+02,-5.994999999999972573e-03
4.898385999999999854e+02,-5.225000000000035172e-03
4.908029000000000224e+02,-3.813999999999984070e-03
4.917671000000000276e+02,-1.965999999999912262e-03
4.927314000000000078e+02,4.999999999988347099e-05
4.936956000000000131e+02,1.981000000000010530e-03
4.946598999999999933e+02,3.624999999999989342e-03
4.956240999999999985e+02,4.810999999999898691e-03
4.965883000000000038e+02,5.345999999999850871e-03
4.975525999999999840e+02,4.982999999999959684e-03
4.985167999999999893e+02,3.451499999999940727e-03
4.994811000000000263e+02,5.626000000000797030e-04
5.004452999999999747e+02,-3.658700000000014718e-03
5.014096000000000117e+02,-8.862200000000042266e-03
5.023738000000000170e+02,-1.436769999999998326e-02
5.033380999999999972e+02,-1.928499999999999659e-02
5.043023000000000025e+02,-2.274509999999996257e-02
5.052665999999999826e+02,-2.414640000000001230e-02
5.062307999999999879e+02,-2.332299999999998263e-02
5.071951000000000249e+02,-2.057709999999990380e-02
5.081592999999999734e+02,-1.656750000000006828e-02
5.091236000000000104e+02,-1.210750000000004878e-02
5.100878000000000156e+02,-7.942299999999957727e-03
5.110520999999999958e+02,-4.581600000000074502e-03
5.120163999999999760e+02,-2.230599999999971494e-03
5.129805999999999813e+02,-8.236000000000354149e-04
5.139447999999999865e+02,-1.292000000000514959e-04
5.149090999999999667e+02,1.288999999999873580e-04
5.158733999999999469e+02,1.803000000000221092e-04
5.168375999999999522e+02,1.660999999999468457e-04
5.178017999999999574e+02,1.487000000000016087e-04
5.187661000000000513e+02,1.482000000000427420e-04
5.197303000000000566e+02,1.746999999999720998e-04
5.206946000000000367e+02,2.421000000000228525e-04
5.216588000000000420e+02,3.649999999999486988e-04
5.226230000000000473e+02,5.462999999999995637e-04
5.235873000000000275e+02,7.672000000000789299e-04
5.245516000000000076e+02,9.907000000000110163e-04
5.255158000000000129e+02,1.175999999999954859e-03
5.264800000000000182e+02,1.293900000000069994e-03
5.274442999999999984e+02,1.334699999999910958e-03
5.284085999999999785e+02,1.305400000000012106e-03
5.293727999999999838e+02,1.218900000000022743e-03
5.303369999999999891e+02,1.085100000000061016e-03
5.313012999999999693e+02,9.070999999999385111e-04
5.322655999999999494e+02,6.871999999999989228e-04
5.332297999999999547e+02,4.366999999999565674e-04
5.341941000000000486e+02,1.850999999999380918e-04
5.351583000000000538e+02,-2.420000000002975327e-05
5.361226000000000340e+02,-1.461999999999852307e-04
5.370868000000000393e+02,-1.512000000000179867e-04
5.380510000000000446e+02,-3.779999999997674109e-05
5.390153000000000247e+02,1.636000000000414900e-04
5.399796000000000049e+02,4.003999999999674486e-04
5.409438000000000102e+02,6.168000000000839478e-04
5.419080999999999904e+02,7.740000000000524238e-04
5.428722999999999956e+02,8.566999999999325155e-04
5.438365000000000009e+02,8.757000000000347839e-04
5.448007999999999811e+02,8.547999999999333909e-04
5.457649999999999864e+02,8.187999999998973877e-04
5.467292999999999665e+02,7.832999999999312735e-04
5.476934999999999718e+02,7.511000000000045418e-04
5.486577999999999520e+02,7.170000000000786855e-04
5.496221000000000458e+02,6.755000000000510596e-04
5.505863000000000511e+02,6.254999999999455440e-04
5.515505000000000564e+02,5.709000000000408193e-04
5.525148000000000366e+02,5.176999999999543078e-04
5.534790000000000418e+02,4.695000000000115747e-04
5.544433000000000220e+02,4.253000000000728420e-04
5.554075000000000273e+02,3.807000000000115847e-04
5.563718000000000075e+02,3.330000000000277183e-04
5.573360999999999876e+02,2.849999999999797140e-04
5.583002999999999929e+02,2.464999999999273328e-04
5.592644999999999982e+02,2.328999999999803450e-04
5.602287999999999784e+02,2.604999999999968452e-04
5.611930999999999585e+02,3.434999999999410747e-04
5.621572999999999638e+02,4.908999999999608121e-04
5.631214999999999691e+02,7.063999999999959201e-04
5.640857999999999493e+02,9.860000000000423981e-04
5.650499999999999545e+02,1.317499999999971472e-03
5.660143000000000484e+02,1.676000000000010814e-03
5.669785000000000537e+02,2.021600000000067787e-03
5.679426999999999452e+02,2.302000000000026247e-03
5.689070000000000391e+02,2.461500000000005350e-03
5.698713000000000193e+02,2.455100000000043359e-03
5.708355000000000246e+02,2.264500000000002622e-03
5.717998000000000047e+02,1.907800000000015039e-03
5.727640000000000100e+02,1.439100000000026469e-03
5.737282999999999902e+02,9.356000000000364025e-04
5.746924999999999955e+02,4.773000000000138243e-04
5.756567000000000007e+02,1.255000000000006111e-04
5.766209999999999809e+02,-9.049999999999336353e-05
5.775852999999999611e+02,-1.742999999999605976e-04
5.785494999999999663e+02,-1.528000000000639957e-04
5.795137999999999465e+02,-6.039999999996048530e-05
5.804779999999999518e+02,7.709999999994110453e-05
5.814423000000000457e+02,2.470999999999445862e-04
5.824065000000000509e+02,4.456999999999933237e-04
5.833707000000000562e+02,6.671999999999789210e-04
5.843350000000000364e+02,8.967999999999198835e-04
5.852993000000000166e+02,1.105400000000034133e-03
5.862635000000000218e+02,1.258599999999998609e-03
5.872278000000000020e+02,1.327799999999990099e-03
5.881920000000000073e+02,1.304900000000053240e-03
5.891562999999999874e+02,1.205699999999976235e-03
5.901204999999999927e+02,1.065999999999900361e-03
5.910846999999999980e+02,9.274999999999700151e-04
5.920489999999999782e+02,8.230000000000181615e-04
5.930131999999999834e+02,7.644999999999457785e-04
5.939774999999999636e+02,7.422999999999735365e-04
5.949417999999999438e+02,7.310999999999845400e-04
5.959059999999999491e+02,7.049000000000082977e-04
5.968701999999999543e+02,6.486999999999465416e-04
5.978345000000000482e+02,5.642000000000146898e-04
5.987988000000000284e+02,4.682000000000297035e-04
5.997630000000000337e+02,3.840999999999983316e-04
6.007272000000000389e+02,3.332000000000334694e-04
6.016915000000000191e+02,3.269999999999662066e-04
6.026557999999999993e+02,3.657999999999717033e-04
6.036200000000000045e+02,4.431999999999769457e-04
6.045842000000000098e+02,5.492999999999748084e-04
6.055484999999999900e+02,6.751999999999869218e-04
6.065127999999999702e+02,8.123999999999353960e-04
6.074769999999999754e+02,9.523000000000170218e-04
6.084411999999999807e+02,1.083900000000026509e-03
6.094054999999999609e+02,1.193600000000016870e-03
6.103698000000000548e+02,1.268799999999958850e-03
6.113339999999999463e+02,1.301899999999966973e-03
6.122981999999999516e+02,1.294800000000040363e-03
6.132625000000000455e+02,1.258800000000004360e-03
6.142267000000000507e+02,1.212400000000002365e-03
6.151910000000000309e+02,1.174800000000031375e-03
6.161552000000000362e+02,1.160699999999903476e-03
6.171195000000000164e+02,1.176199999999960610e-03
6.180837000000000216e+02,1.218300000000005490e-03
6.190480000000000018e+02,1.278400000000012859e-03
6.200122000000000071e+02,1.346000000000069363e-03
6.209764000000000124e+02,1.410200000000028098e-03
6.219406999999999925e+02,1.460900000000098231e-03
6.229049999999999727e+02,1.488400000000056345e-03
6.238691999999999780e+02,1.481599999999971828e-03
6.248334999999999582e+02,1.429799999999925575e-03
6.257976999999999634e+02,1.325300000000084744e-03
6.267619999999999436e+02,1.168300000000010996e-03
6.277261999999999489e+02,9.702999999999795122e-04
6.286905000000000427e+02,7.547999999999444043e-04
6.296547000000000480e+02,5.525999999999031687e-04
6.306190000000000282e+02,3.951999999999289415e-04
6.315833000000000084e+02,3.060999999999758359e-04
6.325475000000000136e+02,2.952999999999983416e-04
6.335117000000000189e+02,3.555000000000640981e-04
6.344759999999999991e+02,4.666999999999310589e-04
6.354402000000000044e+02,6.011999999999684263e-04
6.364044999999999845e+02,7.329999999999836646e-04
6.373686999999999898e+02,8.430999999999855277e-04
6.383328999999999951e+02,9.232000000000128992e-04
6.392971999999999753e+02,9.746999999999950148e-04
6.402614999999999554e+02,1.005200000000039395e-03
6.412256999999999607e+02,1.024399999999925370e-03
6.421898999999999660e+02,1.040599999999947123e-03
6.431541999999999462e+02,1.058999999999921116e-03
6.441185000000000400e+02,1.081400000000010131e-03
6.450827000000000453e+02,1.106500000000010253e-03
6.460469000000000506e+02,1.132099999999969242e-03
6.470112000000000307e+02,1.156099999999993244e-03
6.479755000000000109e+02,1.177099999999930979e-03
6.489397000000000162e+02,1.192999999999999616e-03
6.499039000000000215e+02,1.202999999999954106e-03
6.508682000000000016e+02,1.206299999999993489e-03
6.518324999999999818e+02,1.201600000000024870e-03
6.527966999999999871e+02,1.187700000000013745e-03
6.537608999999999924e+02,1.163300000000089263e-03
6.547251999999999725e+02,1.128800000000040882e-03
6.556894999999999527e+02,1.085100000000061016e-03
6.566536999999999580e+02,1.033500000000020513e-03
6.576178999999999633e+02,9.776000000000228951e-04
6.585821999999999434e+02,9.215000000000195257e-04
6.595463999999999487e+02,8.709000000000077790e-04
6.605107000000000426e+02,8.311999999999208910e-04
6.614750000000000227e+02,8.088000000000539202e-04
6.624392000000000280e+02,8.091000000000070358e-04
6.634034000000000333e+02,8.352999999999832781e-04
6.643677000000000135e+02,8.884000000000114028e-04
6.653319000000000187e+02,9.647999999999878895e-04
6.662961000000000240e+02,1.056999999999974627e-03
6.672604000000000042e+02,1.153600000000087888e-03
6.682246999999999844e+02,1.241000000000047621e-03
6.691889999999999645e+02,1.306499999999988226e-03
6.701531999999999698e+02,1.340000000000007851e-03
6.711173999999999751e+02,1.337699999999997225e-03
6.720816999999999553e+02,1.302299999999978475e-03
6.730458999999999605e+02,1.242599999999982607e-03
6.740100999999999658e+02,1.171200000000038877e-03
6.749743999999999460e+02,1.101400000000030133e-03
6.759387000000000398e+02,1.043699999999980754e-03
6.769030000000000200e+02,1.004200000000010640e-03
6.778672000000000253e+02,9.839999999999848868e-04
6.788314000000000306e+02,9.796000000000804064e-04
6.797957000000000107e+02,9.845000000000547757e-04
6.807599000000000160e+02,9.923000000000570253e-04
6.817241999999999962e+02,9.973999999999261235e-04
6.826884000000000015e+02,9.966000000000141412e-04
6.836526999999999816e+02,9.878000000000941583e-04
6.846168999999999869e+02,9.718000000000781569e-04
6.855811999999999671e+02,9.498000000000006438e-04
6.865453999999999724e+02,9.240000000000359037e-04
6.875095999999999776e+02,8.963999999999083812e-04
6.884738999999999578e+02,8.692000000000144055e-04
6.894382000000000517e+02,8.441000000000142833e-04
6.904023999999999432e+02,8.223000000000535437e-04
6.913667000000000371e+02,8.044999999999857820e-04
6.923309000000000424e+02,7.901000000000157897e-04
6.932952000000000226e+02,7.790999999999215220e-04
6.942594000000000278e+02,7.696000000000369212e-04
6.952236000000000331e+02,7.612999999999647827e-04
6.961879000000000133e+02,7.540999999999797865e-04
6.971521999999999935e+02,7.487000000000465505e-04
6.981163999999999987e+02,7.472000000000589282e-04
6.990806999999999789e+02,7.520999999999222752e-04
7.000448999999999842e+02,7.668999999999037698e-04
7.010091999999999643e+02,7.944000000000839279e-04
7.019733999999999696e+02,8.361000000000062826e-04
7.029375999999999749e+02,8.899999999999463896e-04
7.039018999999999551e+02,9.521000000000112706e-04
7.048660999999999603e+02,1.014899999999929747e-03
7.058304000000000542e+02,1.069900000000068019e-03
7.067947000000000344e+02,1.109299999999979747e-03
7.077589000000000397e+02,1.128499999999976744e-03
7.087231000000000449e+02,1.128000000000017877e-03
7.096874000000000251e+02,1.113199999999925360e-03
7.106516000000000304e+02,1.092500000000051763e-03
7.116158000000000357e+02,1.075700000000012757e-03
7.125801000000000158e+02,1.069499999999945494e-03
7.135443999999999960e+02,1.076399999999977375e-03
7.145086999999999762e+02,1.093399999999911110e-03
7.154728999999999814e+02,1.113399999999931111e-03
7.164370999999999867e+02,1.127800000000012126e-03
7.174013999999999669e+02,1.130300000000028504e-03
7.183655999999999722e+02,1.116600000000023130e-03
7.193298999999999523e+02,1.087799999999972123e-03
7.202940999999999576e+02,1.047800000000043141e-03
7.212584000000000515e+02,1.001400000000041146e-03
7.222227000000000317e+02,9.520000000000639062e-04
7.231869000000000369e+02,9.025000000000282796e-04
7.241511000000000422e+02,8.523000000000280352e-04
7.251154000000000224e+02,8.013000000000047862e-04
7.260796000000000276e+02,7.483000000000350482e-04
7.270439000000000078e+02,6.955000000000710614e-04
7.280081000000000131e+02,6.454999999999655458e-04
7.289723999999999933e+02,6.025999999998976620e-04
7.299365999999999985e+02,5.709000000000408193e-04
7.309008999999999787e+02,5.541000000000018133e-04
7.318650999999999840e+02,5.545000000000133156e-04
7.328292999999999893e+02,5.716999999999528015e-04
7.337935999999999694e+02,6.030000000000201865e-04
7.347578999999999496e+02,6.445999999999951768e-04
7.357220999999999549e+02,6.906999999999330342e-04
7.366864000000000487e+02,7.355000000000000426e-04
7.376506000000000540e+02,7.736999999999882860e-04
7.386149000000000342e+02,8.016000000000689241e-04
7.395791000000000395e+02,8.175000000000265388e-04
7.405433000000000447e+02,8.221000000000477925e-04
7.415076000000000249e+02,8.175000000000265388e-04
7.424719000000000051e+02,8.069000000000547956e-04
7.434361000000000104e+02,7.932999999999967855e-04
7.444003999999999905e+02,7.789000000000267931e-04
7.453645999999999958e+02,7.643999999999984141e-04
7.463288999999999760e+02,7.503000000000925596e-04
7.472930999999999813e+02,7.375000000000575540e-04
7.482572999999999865e+02,7.273999999999336552e-04
7.492215999999999667e+02,7.220000000000004192e-04
7.501858999999999469e+02,7.240000000000579305e-04
7.511500999999999522e+02,7.355000000000000426e-04
7.521144000000000460e+02,7.570000000000076668e-04
7.530786000000000513e+02,7.867999999999764071e-04
7.540428000000000566e+02,8.229999999999071392e-04
7.550071000000000367e+02,8.622999999999825249e-04
7.559713000000000420e+02,9.021999999999641418e-04
7.569356000000000222e+02,9.419000000000510298e-04
7.578998000000000275e+02,9.811000000000680288e-04
7.588641000000000076e+02,1.020400000000032392e-03
7.598283999999999878e+02,1.060700000000025511e-03
7.607925999999999931e+02,1.100400000000001377e-03
7.617567999999999984e+02,1.137100000000001998e-03
7.627210999999999785e+02,1.166600000000017623e-03
7.636852999999999838e+02,1.183599999999951358e-03
7.646495999999999640e+02,1.182800000000039375e-03
7.656137999999999693e+02,1.160999999999967613e-03
7.665780999999999494e+02,1.117699999999999250e-03
7.675424000000000433e+02,1.055499999999987004e-03
7.685066000000000486e+02,9.815000000000795310e-04
7.694708000000000538e+02,9.056000000000619110e-04
7.704351000000000340e+02,8.386000000000226606e-04
7.713993000000000393e+02,7.892999999999927851e-04
7.723636000000000195e+02,7.610999999999590315e-04
7.733278000000000247e+02,7.518000000000801819e-04
7.742921000000000049e+02,7.518999999999165240e-04
7.752563000000000102e+02,7.489999999999996660e-04
7.762205999999999904e+02,7.295999999999969177e-04
7.771847999999999956e+02,6.861999999999701672e-04
7.781490000000000009e+02,6.188000000000304368e-04
7.791132999999999811e+02,5.353000000000163183e-04
7.800775999999999613e+02,4.490999999999800707e-04
7.810417999999999665e+02,3.759999999999319442e-04
7.820060999999999467e+02,3.250000000001307399e-04
7.829702999999999520e+02,3.010000000001067377e-04
7.839346000000000458e+02,3.020000000000244711e-04
7.848988000000000511e+02,3.180000000000404725e-04
7.858630000000000564e+02,3.370000000000317186e-04
7.868273000000000366e+02,3.509999999999902087e-04
7.877916000000000167e+02,3.580000000000804761e-04
7.887558999999999969e+02,3.560000000000229647e-04
7.897201000000000022e+02,3.480000000000149640e-04
7.906843000000000075e+02,3.420000000000644746e-04
7.916485999999999876e+02,3.379999999999494520e-04
7.926127999999999929e+02,3.380000000001714966e-04
7.935769999999999982e+02,3.420000000000644746e-04
7.945412999999999784e+02,3.479999999997929194e-04
7.955055999999999585e+02,3.519999999999079421e-04
7.964697999999999638e+02,3.519999999999079421e-04
7.974340999999999440e+02,3.429999999999822080e-04
7.983982999999999493e+02,3.260000000000484732e-04
7.993624999999999545e+02,2.979999999999094484e-04
8.003268000000000484e+02,2.640000000000419789e-04
8.012910000000000537e+02,2.280000000001169980e-04
8.022553000000000338e+02,1.949999999999452172e-04
8.032195000000000391e+02,1.690000000000857483e-04
8.041838000000000193e+02,1.560000000000449916e-04
8.051480999999999995e+02,1.550000000001272582e-04
8.061123000000000047e+02,1.639999999998309477e-04
8.070765000000000100e+02,1.770000000000937490e-04
8.080407999999999902e+02,1.899999999999124611e-04
8.090049999999999955e+02,2.010000000001177511e-04
8.099692999999999756e+02,2.050000000000107292e-04
8.109334999999999809e+02,2.050000000000107292e-04
8.118977999999999611e+02,1.990000000000602398e-04
8.128621000000000549e+02,1.880000000000769944e-04
8.138262999999999465e+02,1.689999999998637037e-04
8.147904999999999518e+02,1.409999999999467235e-04
8.157548000000000457e+02,1.059999999999394760e-04
8.167190000000000509e+02,6.899999999987471710e-05
8.176833000000000311e+02,3.099999999989222488e-05
8.186475000000000364e+02,0.000000000000000000e+00
8.196118000000000166e+02,-1.999999999990897948e-05
8.205760000000000218e+02,-2.900000000005675815e-05
8.215403000000000020e+02,-3.299999999994973621e-05
8.225045000000000073e+02,-3.600000000014702550e-05
8.234687999999999874e+02,-4.499999999985071497e-05
8.244329999999999927e+02,-6.200000000000649436e-05
8.253972999999999729e+02,-8.200000000013751844e-05
8.263615999999999531e+02,-1.009999999999067199e-04
8.273257999999999583e+02,-1.099999999998324540e-04
8.282899999999999636e+02,-1.069999999998572093e-04
8.292542999999999438e+02,-8.999999999992347455e-05
8.302184999999999491e+02,-6.399999999984196108e-05
8.311826999999999543e+02,-3.400000000008951417e-05
8.321470000000000482e+02,-6.000000000172533987e-06
8.331113000000000284e+02,1.899999999999124611e-05
8.340756000000000085e+02,4.200000000009751489e-05
8.350398000000000138e+02,6.700000000003925038e-05
8.360040000000000191e+02,9.600000000009600853e-05
8.369682999999999993e+02,1.290000000000457447e-04
8.379325000000000045e+02,1.629999999999132143e-04
8.388967000000000098e+02,1.919999999999699725e-04
8.398609999999999900e+02,2.109999999999612186e-04
8.408252999999999702e+02,2.179999999998294413e-04
8.417895999999999503e+02,2.139999999999364633e-04
8.427537999999999556e+02,2.010000000001177511e-04
8.437179999999999609e+02,1.850000000001017497e-04
8.446823000000000548e+02,1.719999999998389484e-04
8.456464999999999463e+02,1.660000000001105036e-04
8.466106999999999516e+02,1.700000000000034817e-04
8.475750000000000455e+02,1.849999999998797051e-04
8.485392000000000507e+02,2.110000000001832632e-04
8.495035000000000309e+02,2.429999999999932214e-04
8.504678000000000111e+02,2.789999999999182023e-04
8.514320000000000164e+02,3.169999999999006945e-04
8.523962000000000216e+02,3.539999999999654534e-04
8.533605000000000018e+02,3.880000000000549676e-04
8.543247000000000071e+02,4.210000000000047038e-04
8.552889999999999873e+02,4.570000000001517293e-04
8.562531999999999925e+02,4.949999999999121769e-04
8.572174999999999727e+02,5.360000000000919584e-04
8.581817999999999529e+02,5.759999999999099174e-04
8.591459999999999582e+02,6.120000000000569429e-04
8.601101999999999634e+02,6.429999999999491678e-04
8.610744999999999436e+02,6.690000000000306812e-04
8.620388000000000375e+02,6.920000000001369500e-04
8.630030000000000427e+02,7.200000000000539302e-04
8.639673000000000229e+02,7.569999999998966445e-04
8.649315000000000282e+02,8.019999999999694040e-04
8.658958000000000084e+02,8.500000000000174083e-04
8.668600000000000136e+02,8.950000000000901679e-04
8.678242000000000189e+02,9.289999999999576374e-04
8.687884999999999991e+02,9.500000000000063949e-04
8.697527000000000044e+02,9.669999999999401297e-04
8.707169999999999845e+02,9.879999999999888871e-04
8.716812999999999647e+02,1.021000000000160668e-03
8.726454999999999700e+02,1.070000000000126406e-03
8.736096999999999753e+02,1.135999999999803833e-03
8.745739999999999554e+02,1.222000000000056374e-03
8.755381999999999607e+02,1.341000000000036607e-03
8.765023999999999660e+02,1.530999999999949068e-03
8.774666999999999462e+02,1.843000000000039051e-03
8.784310000000000400e+02,2.332000000000000739e-03
8.793953000000000202e+02,3.033999999999981156e-03
8.803595000000000255e+02,3.932999999999964302e-03
8.813237000000000307e+02,4.947000000000034703e-03
8.822880000000000109e+02,5.937999999999998835e-03
8.832522000000000162e+02,6.731999999999960238e-03
8.842164000000000215e+02,7.174000000000013699e-03
8.851807000000000016e+02,7.168999999999980943e-03
8.861449999999999818e+02,6.721999999999894726e-03
8.871092999999999620e+02,5.937000000000081101e-03
8.880734999999999673e+02,4.989000000000132218e-03
8.890376999999999725e+02,4.068000000000182581e-03
8.900019999999999527e+02,3.327999999999997627e-03
8.909661999999999580e+02,2.850000000000019185e-03
8.919303999999999633e+02,2.633000000000107477e-03
8.928946999999999434e+02,2.612999999999976453e-03
8.938590000000000373e+02,2.692000000000138726e-03
8.948232000000000426e+02,2.789000000000152468e-03
8.957875000000000227e+02,2.847000000000043940e-03
8.967517000000000280e+02,2.855000000000051941e-03
8.977159000000000333e+02,2.828999999999970427e-03
8.986802000000000135e+02,2.790000000000070202e-03
8.996444999999999936e+02,2.758999999999955932e-03
9.006086999999999989e+02,2.738999999999824908e-03
9.015729999999999791e+02,2.723999999999948685e-03
9.025371999999999844e+02,2.707999999999932683e-03
9.035014999999999645e+02,2.690999999999998948e-03
9.044656999999999698e+02,2.681000000000155481e-03
9.054298999999999751e+02,2.691999999999916682e-03
9.063941999999999553e+02,2.731000000000038952e-03
9.073585000000000491e+02,2.798999999999995936e-03
9.083227000000000544e+02,2.884000000000108699e-03
9.092870000000000346e+02,2.971999999999974662e-03
9.102512000000000398e+02,3.049999999999997158e-03
9.112155000000000200e+02,3.113000000000143430e-03
9.121797000000000253e+02,3.162999999999804857e-03
9.131439000000000306e+02,3.206000000000042149e-03
9.141082000000000107e+02,3.246999999999999886e-03
9.150724000000000160e+02,3.284000000000064645e-03
9.160366999999999962e+02,3.311999999999981625e-03
9.170009999999999764e+02,3.323999999999882604e-03
9.179651999999999816e+02,3.319999999999989626e-03
9.189293999999999869e+02,3.302000000000138158e-03
9.198936999999999671e+02,3.283000000000146912e-03
9.208578999999999724e+02,3.273000000000081400e-03
9.218220999999999776e+02,3.278000000000114156e-03
9.227863999999999578e+02,3.292999999999990379e-03
9.237507000000000517e+02,3.311999999999981625e-03
9.247150000000000318e+02,3.320999999999907359e-03
9.256792000000000371e+02,3.317000000000014381e-03
9.266434000000000424e+02,3.300999999999998380e-03
9.276077000000000226e+02,3.279999999999949623e-03
9.285719000000000278e+02,3.263000000000015888e-03
9.295361000000000331e+02,3.257000000000065398e-03
9.305004999999999882e+02,3.259000000000122910e-03
9.314646999999999935e+02,3.260999999999958376e-03
9.324289999999999736e+02,3.255000000000007887e-03
9.333931999999999789e+02,3.238000000000074152e-03
9.343573999999999842e+02,3.211000000000074905e-03
9.353216999999999643e+02,3.185999999999911125e-03
9.362858999999999696e+02,3.171000000000034902e-03
9.372500999999999749e+02,3.172999999999870369e-03
9.382145000000000437e+02,3.190999999999943881e-03
9.391787000000000489e+02,3.219000000000082906e-03
9.401429000000000542e+02,3.251000000000114909e-03
9.411072000000000344e+02,3.281000000000089400e-03
9.420714000000000397e+02,3.308000000000088647e-03
9.430356000000000449e+02,3.333000000000030383e-03
9.439999000000000251e+02,3.354000000000079140e-03
9.449641000000000304e+02,3.368999999999955364e-03
9.459284999999999854e+02,3.364999999999840341e-03
9.468926999999999907e+02,3.333000000000030383e-03
9.478568999999999960e+02,3.268000000000048644e-03
9.488211999999999762e+02,3.174999999999927880e-03
9.497853999999999814e+02,3.069999999999906137e-03
9.507495999999999867e+02,2.968999999999999417e-03
9.517138999999999669e+02,2.893000000000034433e-03
9.526780999999999722e+02,2.844000000000068695e-03
9.536425000000000409e+02,2.815000000000011937e-03
9.546067000000000462e+02,2.788999999999930424e-03
9.555709000000000515e+02,2.747000000000054953e-03
9.565352000000000317e+02,2.674000000000065214e-03
9.574994000000000369e+02,2.572000000000018716e-03
